lb,inst_lumi_ub_s,collbunches,mu
768,19648.6,2448,57.101921841806224
769,19597.8,2448,56.954289052214925
770,19587.6,2448,56.924646248005644
771,19570.7,2448,56.87553219005107
772,19639.1,2448,57.07431334768975
773,19581.2,2448,56.906046841442965
774,19554.9,2448,56.82961490509943
775,19557.8,2448,56.83804276119815
776,19540.9,2448,56.78892870324356
777,19526.2,2448,56.7462081912949
778,19501.1,2448,56.67326364368186
779,19594.0,2448,56.94324565456834
780,19555.4,2448,56.83106798373715
781,19526.9,2448,56.74824250138769
782,19486.0,2448,56.62938066882303
783,11318.2,2448,32.89246927465221
784,0.44488,0,0.0
785,0.390675,0,0.0
786,0.352431,0,0.0
787,0.323878,0,0.0
788,0.306756,0,0.0
789,0.0,0,0.0
790,0.0,0,0.0
