lb,inst_lumi_ub_s,collbunches,mu
769,19708.8,2448,57.276872509786486
770,19684.9,2448,57.20741535090397
771,19655.7,2448,57.12255555846171
772,19617.7,2448,57.01212158199577
773,19605.5,2448,56.97666646323566
774,19591.8,2448,56.93685210856241
775,19551.7,2448,56.82031520181809
776,19593.9,2448,56.94295503884079
777,19566.3,2448,56.862745098039206
778,19527.7,2448,56.750567427208026
779,19550.6,2448,56.81711842881513
780,19542.5,2448,56.793578554884235
781,19513.9,2448,56.71046245680725
782,19508.3,2448,56.69418797606488
783,19556.1,2448,56.83310229382993
784,19571.3,2448,56.87727588441631
785,19562.7,2448,56.852282931847704
786,19532.3,2448,56.76393575067495
787,19482.8,2448,56.620080965541696
788,19460.9,2448,56.55643612121002
789,19442.0,2448,56.50150974870458
790,19479.0,2448,56.6090375678951
791,19518.5,2448,56.72383078027417
792,19500.7,2448,56.67210118077171
793,19479.3,2448,56.609909415077716
794,19442.1,2448,56.50180036443212
795,19430.5,2448,56.468088940037255
796,19395.9,2448,56.36753589830774
797,19367.7,2448,56.28558226314092
798,19359.4,2448,56.26146115775494
799,19303.4,2448,56.09871635033145
800,19308.0,2448,56.11208467379838
801,19292.6,2448,56.06732985175692
802,19178.3,2448,55.73515607517648
803,19244.0,2448,55.926090608171535
804,19208.1,2448,55.82175956198397
805,19209.5,2448,55.82582818216955
806,19290.8,2448,56.062098768661166
807,19244.4,2448,55.92725307108171
808,19176.2,2448,55.729053144898096
809,19188.4,2448,55.764508263658215
810,19229.3,2448,55.88337009622286
811,19283.0,2448,56.03943074191289
812,19267.7,2448,55.99496653559898
813,19248.3,2448,55.93858708445584
814,19357.9,2448,56.25710192184181
815,19337.9,2448,56.19897877633342
816,19308.8,2448,56.1144095996187
817,19284.2,2448,56.0429181306434
818,19250.2,2448,55.944108783279134
819,19214.5,2448,55.84035896854666
820,19180.4,2448,55.741259005454864
821,19189.7,2448,55.76828626811626
822,19208.4,2448,55.822631409166604
823,19173.1,2448,55.72004405734429
824,19128.4,2448,55.59013882713305
825,19118.1,2448,55.56020540719622
826,19098.4,2448,55.50295410887047
827,19099.6,2448,55.50644149760097
828,19088.9,2448,55.47534561475399
829,19173.4,2448,55.72091590452692
830,19129.5,2448,55.59333560013601
831,19104.9,2448,55.52184413116069
832,19100.8,2448,55.50992888633147
833,19058.1,2448,55.38583597067106
834,19045.2,2448,55.34834654181815
835,19012.8,2448,55.25418704609456
836,19099.3,2448,55.505569650418344
837,19081.2,2448,55.45296820373325
838,19051.8,2448,55.36752717983592
839,19039.7,2448,55.33236267680334
840,19008.5,2448,55.24169056981027
841,18987.1,2448,55.17949880411627
842,18962.2,2448,55.10713548795834
843,18937.5,2448,55.03535340325548
844,18985.4,2448,55.17455833674808
845,18937.9,2448,55.03651586616565
846,18931.6,2448,55.0182070753305
847,18905.2,2448,54.94148452325943
848,18880.0,2448,54.86824935991886
849,18885.9,2448,54.88539568784385
850,18862.8,2448,54.81826345478164
851,18917.4,2448,54.976939642019545
852,18910.0,2448,54.95543407818144
853,18896.7,2448,54.91678218641837
854,18867.2,2448,54.83105054679349
855,18830.6,2448,54.724685190513135
856,18753.9,2448,54.50178292748848
857,18749.8,2448,54.48986768265925
858,18639.5,2448,54.169318535180494
859,18638.1,2448,54.16524991499489
860,18612.5,2448,54.09085228874416
861,18580.3,2448,53.99727402447565
862,18549.0,2448,53.906311301755025
863,18516.2,2448,53.81098934312127
864,18488.3,2448,53.72990755513707
865,18468.0,2448,53.670912562446055
866,18434.8,2448,53.57442814090213
867,18414.7,2448,53.516014379666196
868,18382.6,2448,53.42272673112524
869,18327.8,2448,53.26346931243225
870,18331.3,2448,53.273640862896215
871,18298.3,2448,53.17773767280737
872,18275.4,2448,53.11118667120027
873,18255.3,2448,53.05277290996433
874,18222.7,2448,52.958032182785665
875,18196.4,2448,52.88160024644214
876,18169.1,2448,52.80226215282319
877,18141.6,2448,52.722342827749145
878,18113.2,2448,52.63980796112724
879,18075.7,2448,52.530827063299014
880,18049.6,2448,52.454976358410555
881,18030.9,2448,52.40063121736023
882,18020.6,2448,52.37069779742339
883,18018.7,2448,52.3651760986001
884,17995.4,2448,52.297462634082834
885,17947.7,2448,52.15883893204533
886,17817.2,2448,51.779585407603086
887,17809.9,2448,51.75837045949253
888,17786.0,2448,51.688913300610004
889,17769.3,2448,51.640380474110486
890,17741.4,2448,51.559298686126304
891,17708.8,2448,51.46455795894762
892,17672.2,2448,51.35819260266727
893,17655.2,2448,51.30878792898514
894,17619.8,2448,51.20590996143528
895,17603.6,2448,51.158830213573495
896,17568.6,2448,51.05711470893382
897,17548.9,2448,50.99986341060806
898,17524.1,2448,50.927790710177646
899,17502.3,2448,50.8644364815735
900,17493.1,2448,50.83769983463964
901,17475.8,2448,50.787423313774894
902,17462.6,2448,50.74906203773935
903,17438.3,2448,50.678442415946655
904,17413.4,2448,50.60607909978873
905,17388.1,2448,50.5325533207206
906,17356.6,2448,50.4410093665449
907,17324.7,2448,50.34830294945902
908,17303.6,2448,50.28698303094767
909,17281.2,2448,50.22188510797828
910,17254.3,2448,50.14370947726949
911,17229.2,2448,50.07076492965647
912,17203.6,2448,49.99636730340572
913,17173.6,2448,49.909182585143135
914,17160.1,2448,49.86994946192498
915,17128.4,2448,49.77782427629419
916,17092.5,2448,49.67349323010663
917,17069.7,2448,49.60723284422706
918,17046.5,2448,49.539809995437345
919,17022.3,2448,49.46948098937217
920,17003.1,2448,49.41368276968413
921,16993.0,2448,49.38433058120239
922,16967.3,2448,49.309642339224105
923,16938.4,2448,49.22565439396449
924,16918.7,2448,49.16840309563873
925,16897.9,2448,49.10795502431001
926,16868.6,2448,49.022804616140206
927,16844.8,2448,48.953638072985235
928,16820.9,2448,48.88418091410272
929,16811.6,2448,48.85715365144131
930,16787.6,2448,48.78740587683124
931,16765.0,2448,48.721726722406764
932,16742.9,2448,48.65750064662
933,16712.2,2448,48.56828161826462
934,16692.6,2448,48.5113209356664
935,16658.5,2448,48.412220972574595
936,16659.8,2448,48.415998977032636
937,16641.6,2448,48.36310691462
938,16617.9,2448,48.29423098719257
939,16592.6,2448,48.22070520812444
940,16568.8,2448,48.15153866496947
941,16547.0,2448,48.088184436365324
942,16524.0,2448,48.02134281903068
943,16510.6,2448,47.98240031154006
944,16496.1,2448,47.94026103104647
945,16494.6,2448,47.93590179513334
946,16478.3,2448,47.88853143154401
947,16451.7,2448,47.81122764801786
948,16420.3,2448,47.719974309569686
949,16390.5,2448,47.63337082276219
950,16374.4,2448,47.58658169062793
951,16348.7,2448,47.51189344864965
952,16332.1,2448,47.46365123787769
953,16306.4,2448,47.38896299589941
954,16286.0,2448,47.32967738748086
955,16254.2,2448,47.237261586122514
956,16235.2,2448,47.18204459788955
957,16206.0,2448,47.0971848054473
958,16188.3,2448,47.04574582167237
959,16142.4,2448,46.91235320273063
960,16143.6,2448,46.91584059146113
961,16127.0,2448,46.86759838068917
962,16102.0,2448,46.79494444880368
963,16078.4,2448,46.72635913710377
964,16057.0,2448,46.6641673714098
965,16053.9,2448,46.655158283856004
966,16057.8,2448,46.66649229723014
967,16038.5,2448,46.61040346181455
968,16011.9,2448,46.53309967828839
969,15997.0,2448,46.48979793488464
970,15995.1,2448,46.48427623606134
971,15981.1,2448,46.44359003420547
972,15928.3,2448,46.29014493006333
973,15850.3,2448,46.06346466258061
974,15831.1,2448,46.00766644289256
975,15806.8,2448,45.93704682109986
976,15803.7,2448,45.92803773354606
977,15779.3,2448,45.85712749602583
978,15752.0,2448,45.77778940240688
979,15728.4,2448,45.70920409070698
980,15703.8,2448,45.637712621731666
981,15685.4,2448,45.58423932786395
982,15663.3,2448,45.52001325207718
983,15645.6,2448,45.468574268302255
984,15619.9,2448,45.393886026323976
985,15598.2,2448,45.33082241344737
986,15589.8,2448,45.30641069233385
987,15578.1,2448,45.27240865221144
988,15544.2,2448,45.17388992057472
989,15523.5,2448,45.11373246497354
990,15505.8,2448,45.062293481198616
991,15496.7,2448,45.035847449992296
992,15483.1,2448,44.99632371104659
993,15466.6,2448,44.948372116002176
994,15452.6,2448,44.9076859141463
995,15432.7,2448,44.84985338436545
996,15407.4,2448,44.77632760529735
997,15345.7,2448,44.59701770140396
998,15256.8,2448,44.33866031961918
999,15235.2,2448,44.27588732247012
1000,15218.5,2448,44.227354495970616
1001,15200.7,2448,44.17562489646815
1002,15194.6,2448,44.15789733708809
1003,15178.3,2448,44.11052697349875
1004,15149.8,2448,44.0277014911493
1005,15137.8,2448,43.99282760384426
1006,15115.6,2448,43.928310912329955
1007,15095.6,2448,43.870187766821566
1008,15082.3,2448,43.831535875058485
1009,15050.4,2448,43.73882945797261
1010,15025.9,2448,43.66762860472483
1011,15003.3,2448,43.60194945030035
1012,14988.2,2448,43.55806647544152
1013,14994.8,2448,43.577247113459286
1014,14965.7,2448,43.49267793674458
1015,14960.2,2448,43.476694071729774
1016,14928.1,2448,43.38340642318881
1017,14907.0,2448,43.32208650467746
1018,14884.0,2448,43.25524488734281
1019,14866.9,2448,43.20554959793314
1020,14851.8,2448,43.16166662307431
1021,14830.4,2448,43.09947485738033
1022,14808.6,2448,43.03612062877619
1023,14784.2,2448,42.96521039125595
1024,14777.2,2448,42.94486729032802
1025,14759.4,2448,42.893137690825554
1026,14740.8,2448,42.83908316550275
1027,14717.7,2448,42.77195093244056
1028,14698.0,2448,42.7146996341148
1029,14668.8,2448,42.62983984167255
1030,14648.2,2448,42.569973001798914
1031,14630.3,2448,42.517952786568905
1032,14616.3,2448,42.47726658471303
1033,14591.3,2448,42.404612652827545
1034,14567.0,2448,42.33399303103485
1035,14524.6,2448,42.21077196255707
1036,14526.6,2448,42.216584277107906
1037,14502.9,2448,42.14770834968047
1038,14503.9,2448,42.15061450695589
1039,14484.2,2448,42.09336320863012
1040,14479.1,2448,42.078541806525486
1041,14462.7,2448,42.030880827208605
1042,14442.7,2448,41.972757681700216
1043,14436.9,2448,41.95590196950278
1044,14412.0,2448,41.88353865334484
1045,14399.7,2448,41.84779291885718
1046,14380.3,2448,41.791413467714044
1047,10580.1,2448,30.747434589665122
1048,0.395901,0,0.0
1049,0.354707,0,0.0
1050,0.0,0,0.0
1051,0.0,0,0.0
1052,0.0,1548,0.0
